No.,Time,Source,Destination,Protocol,Length,HID Data,HID DataRA,
5455,19.83431,host,1.45.1,USB,91,40fa0201028b00384c05fa80027c9b953e5d07b30895072108b30995072109b307210a9507212f25d66521910ab32bb38875cf0b30300219c2916091c2b4c391,40fa0201028b00384c05fa80027c9b953e5d07b30895072108b30995072109b307210a9507212f25d66521910ab32bb38875cf0b30300219c2916091c2b4c391,
5456,19.835892,1.45.1,host,USB,27,,,
5473,19.853876,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5474,19.853895,host,1.45.1,USB,27,,,
5475,19.854568,host,1.45.1,USB,91,40fa0201028c00384c05fa80027ccc60b4c3b4c4916191c4b4c5915e59c5b4c6910722c6b4c7910722c7b4c8910722c8b4c9910722c9b4ca91419261b4cab44b,40fa0201028c00384c05fa80027ccc60b4c3b4c4916191c4b4c5915e59c5b4c6910722c6b4c7910722c7b4c8910722c8b4c9910722c9b4ca91419261b4cab44b,
5478,19.855884,1.45.1,host,USB,27,,,
5483,19.873878,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5484,19.873897,host,1.45.1,USB,27,,,
5485,19.874337,host,1.45.1,USB,91,40fa0201028d00384c05fa80027cfdb4006116654060e00b01981a179414013361b8a3070000d114221401ea5fff003000e0450b00e0470b00e0490b00310730,40fa0201028d00384c05fa80027cfdb4006116654060e00b01981a179414013361b8a3070000d114221401ea5fff003000e0450b00e0470b00e0490b00310730,
5486,19.875878,1.45.1,host,USB,27,,,
5491,19.893901,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5492,19.893929,host,1.45.1,USB,27,,,
5493,19.895117,host,1.45.1,USB,91,40fa0201028e00384c05fa80027d2e00e04d0b013000e0520b0011003100334c2b60a000e04f0b003000e0480b5c106d927143e3c78028fc0f00309a1000e046,40fa0201028e00384c05fa80027d2e00e04d0b013000e0520b0011003100334c2b60a000e04f0b003000e0480b5c106d927143e3c78028fc0f00309a1000e046,
5496,19.895878,1.45.1,host,USB,27,,,
5501,19.914897,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5502,19.914926,host,1.45.1,USB,27,,,
5503,19.915663,host,1.45.1,USB,91,40fa0201028f00384c05fa80027d5f0b00e0480b00e0640b00e0480b00e04a0b043000e03b0b043360b4ffe3f3f2003000e0340b00e0360b00e03c0b003360b4,40fa0201028f00384c05fa80027d5f0b00e0480b00e0640b00e0480b00e04a0b043000e03b0b043360b4ffe3f3f2003000e0340b00e0360b00e03c0b003360b4,
5506,19.919872,1.45.1,host,USB,27,,,
5509,19.934885,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5510,19.934907,host,1.45.1,USB,27,,,
5511,19.935551,host,1.45.1,USB,91,40fa0201029000384c05fa80027d9000e03c0bffe3e6e500e0440b4a102b10033041b860944a1040b84a10ffe3c6e6ffe30ce802149114a41d003000010040c4,40fa0201029000384c05fa80027d9000e03c0bffe3e6e500e0440b4a102b10033041b860944a1040b84a10ffe3c6e6ffe30ce802149114a41d003000010040c4,
5514,19.939901,1.45.1,host,USB,27,,,
5519,19.954881,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5520,19.954899,host,1.45.1,USB,27,,,
5521,19.955665,host,1.45.1,USB,91,40fa0201029100384c05fa80027dc15500300c6400304c5a0030cc5e00304c630030d014221440381808ffe3c2c60c10ffe3b3c56c10003240b3ffe3d4c56a10,40fa0201029100384c05fa80027dc15500300c6400304c5a0030cc5e00304c630030d014221440381808ffe3c2c60c10ffe3b3c56c10003240b3ffe3d4c56a10,
5526,19.967876,1.45.1,host,USB,27,,,
5527,19.974881,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5528,19.974891,host,1.45.1,USB,27,,,
5529,19.975329,host,1.45.1,USB,91,40fa0201029200384c05fa80027df24b1027100b1061b86b1060b86b10ffe364e66a10003240b3021490140000645200303c08003004550030cc5e0030bc6900,40fa0201029200384c05fa80027df24b1027100b1061b86b1060b86b10ffe364e66a10003240b3021490140000645200303c08003004550030cc5e0030bc6900,
5532,19.975882,1.45.1,host,USB,27,,,
5537,19.995889,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5538,19.995914,host,1.45.1,USB,27,,,
5539,19.996686,host,1.45.1,USB,91,40fa0201029300384c05fa80027e23300c640030e44d0030c4550030d414251471118f6c62b860834f6c63b8653301b8c4642708cb6c032244b8a3e483048198,40fa0201029300384c05fa80027e23300c640030e44d0030c4550030d414251471118f6c62b860834f6c63b8653301b8c4642708cb6c032244b8a3e483048198,
5542,19.999875,1.45.1,host,USB,27,,,
5545,20.015886,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5546,20.015904,host,1.45.1,USB,27,,,
5547,20.016409,host,1.45.1,USB,91,40fa0201029400384c05fa80027e54c49844d800503d3a0f0c26d8005003416558024304601e316242c86061430c6000e0820b00ae012696650124eb0bc73343,40fa0201029400384c05fa80027e54c49844d800503d3a0f0c26d8005003416558024304601e316242c86061430c6000e0820b00ae012696650124eb0bc73343,
5548,20.019909,1.45.1,host,USB,27,,,
5551,20.035884,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5552,20.035893,host,1.45.1,USB,27,,,
5553,20.036599,host,1.45.1,USB,91,40fa0201029500384c05fa80027e85988c64040c625a429860a20514941462984e5ba3e4830463e40309c198176d44b8cb6d60b80c041e310c6000e0640b00ac,40fa0201029500384c05fa80027e85988c64040c625a429860a20514941462984e5ba3e4830463e40309c198176d44b8cb6d60b80c041e310c6000e0640b00ac,
5554,20.039901,1.45.1,host,USB,27,,,
5567,20.055883,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5568,20.055901,host,1.45.1,USB,27,,,
5569,20.056242,host,1.45.1,USB,91,40fa0201029600384c05fa80027eb660980124d26401260127c90f46d800503d3af70f64d8005003432d58024127d80050c0600242086001400660e0c78028e3,40fa0201029600384c05fa80027eb660980124d26401260127c90f46d800503d3af70f64d8005003432d58024127d80050c0600242086001400660e0c78028e3,
5570,20.059899,1.45.1,host,USB,27,,,
5571,20.075887,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5572,20.0759,host,1.45.1,USB,27,,,
5573,20.076291,host,1.45.1,USB,91,40fa0201029700384c05fa80027ee70f1d420a6002400a6001400460dc0700008c350030d4142f14023309b86edc141003336edc151002336edc161003336edc,40fa0201029700384c05fa80027ee70f1d420a6002400a6001400460dc0700008c350030d4142f14023309b86edc141003336edc151002336edc161003336edc,
5574,20.079915,1.45.1,host,USB,27,,,
5575,20.096892,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5576,20.096918,host,1.45.1,USB,27,,,
5577,20.097292,host,1.45.1,USB,91,40fa0201029800384c05fa80027f18171001336edc181003336edc191002336edc1a1003336edc1b1002336edc1c10601268b8023366b80033002b65b8699862,40fa0201029800384c05fa80027f18171001336edc181003336edc191002336edc1a1003336edc1b1002336edc1c10601268b8023366b80033002b65b8699862,
5578,20.099903,1.45.1,host,USB,27,,,
5579,20.116912,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5580,20.116941,host,1.45.1,USB,27,,,
5581,20.117043,host,1.45.1,USB,91,40fa0201029900384c05fa80027f49b8689861b80033002b60b8619863d80050243b48084298e2e425104698ab5a0032003144b8876d0a1b5f6c4098e3b8165b,40fa0201029900384c05fa80027f49b8689861b80033002b60b8619863d80050243b48084298e2e425104698ab5a0032003144b8876d0a1b5f6c4098e3b8165b,
5582,20.119908,1.45.1,host,USB,27,,,
5583,20.136909,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5584,20.136942,host,1.45.1,USB,27,,,
5585,20.13735,host,1.45.1,USB,91,40fa0201029a00384c05fa80027f7a1f3d120885980a650f0c523a0d0c808be0898edc0e10d07d8498d0611f7584b887981861907501230e6400220121e90b46,40fa0201029a00384c05fa80027f7a1f3d120885980a650f0c523a0d0c808be0898edc0e10d07d8498d0611f7584b887981861907501230e6400220121e90b46,
5586,20.139905,1.45.1,host,USB,27,,,
5587,20.15689,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5588,20.156903,host,1.45.1,USB,27,,,
5589,20.156953,host,1.45.1,USB,91,40fa0201029b00384c05fa80027fab9800259664e3982327df0b5b6c049800e0df0a03742e38150c6298808b9374615ae3c7802831084f7463334d6425088164,40fa0201029b00384c05fa80027fab9800259664e3982327df0b5b6c049800e0df0a03742e38150c6298808b9374615ae3c7802831084f7463334d6425088164,
5590,20.159901,1.45.1,host,USB,27,,,
5593,20.177907,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5594,20.177933,host,1.45.1,USB,27,,,
5595,20.178494,host,1.45.1,USB,91,40fa0201029c00384c05fa80027fdc7f49c4606153cd74230c0e61629880ab6198012361b86298012362b860980023513b60b8aa0b243348988c6048b849988c,40fa0201029c00384c05fa80027fdc7f49c4606153cd74230c0e61629880ab6198012361b86298012362b860980023513b60b8aa0b243348988c6048b849988c,
5598,20.179881,1.45.1,host,USB,27,,,
5603,20.198072,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5604,20.198096,host,1.45.1,USB,27,,,
5605,20.198588,host,1.45.1,USB,91,40fa0201029d00384c05fa8002800d606698002349b866b88f6c2233ca64950b0f14941481643233cd74df0b0c61629880abde0700316d59ce07103a00307010,40fa0201029d00384c05fa8002800d606698002349b866b88f6c2233ca64950b0f14941481643233cd74df0b0c61629880abde0700316d59ce07103a00307010,
5606,20.19989,1.45.1,host,USB,27,,,
5609,20.217897,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5610,20.217924,host,1.45.1,USB,27,,,
5611,20.218434,host,1.45.1,USB,91,40fa0201029e00384c05fa8002803e40380a084083fd318564160cff3240a3003241a309044183fd3185640a0cff3241a3003240a341938264020c01b33c7800,40fa0201029e00384c05fa8002803e40380a084083fd318564160cff3240a3003241a309044183fd3185640a0cff3241a3003240a341938264020c01b33c7800,
5612,20.219905,1.45.1,host,USB,27,,,
5613,20.237897,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5614,20.237923,host,1.45.1,USB,27,,,
5615,20.23836,host,1.45.1,USB,91,40fa0201029f00384c05fa8002806f228874f60700228874ea070000903e0030d1146a13036d608b7743e3c78028050cffe3d6ff136c911465130032136c40a3,40fa0201029f00384c05fa8002806f228874f60700228874ea070000903e0030d1146a13036d608b7743e3c78028050cffe3d6ff136c911465130032136c40a3,
5616,20.239905,1.45.1,host,USB,27,,,
5619,20.258337,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5620,20.258357,host,1.45.1,USB,27,,,
5628,20.258971,host,1.45.1,USB,91,40fa020102a000384c05fa800280a041a39114c414211400326213003640b80031e11383e4230028300804053e03080021457401230e65120c43d800508164fa,40fa020102a000384c05fa800280a041a39114c414211400326213003640b80031e11383e4230028300804053e03080021457401230e65120c43d800508164fa,
5634,20.259905,1.45.1,host,USB,27,,,
5639,20.278911,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5640,20.27894,host,1.45.1,USB,27,,,
5641,20.279118,host,1.45.1,USB,91,40fa020102a100384c05fa800280d10fa097443df30b37359564f40f01230e6540980022897440b8f00b00269875483ee10b23334098c8640608133900c40005,40fa020102a100384c05fa800280d10fa097443df30b37359564f40f01230e6540980022897440b8f00b00269875483ee10b23334098c8640608133900c40005,
5642,20.279906,1.45.1,host,USB,27,,,
5649,20.298906,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5650,20.298939,host,1.45.1,USB,27,,,
5651,20.299308,host,1.45.1,USB,91,40fa020102a200384c05fa800281020114841401300114841403ea2001c86406083233c46400c400053c78ca64100c7358cc74053b0c082f5801416458024304,40fa020102a200384c05fa800281020114841401300114841403ea2001c86406083233c46400c400053c78ca64100c7358cc74053b0c082f5801416458024304,
5652,20.299906,1.45.1,host,USB,27,,,
5657,20.318912,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5658,20.31894,host,1.45.1,USB,27,,,
5659,20.319119,host,1.45.1,USB,91,40fa020102a300384c05fa800281336000e41f01816400c400053c7801303c78d2149911608c7743e3c78028290c608c77437f4b413b1a0c608c77437f4b0035,40fa020102a300384c05fa800281336000e41f01816400c400053c7801303c78d2149911608c7743e3c78028290c608c77437f4b413b1a0c608c77437f4b0035,
5660,20.319915,1.45.1,host,USB,27,,,
5665,20.338901,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
5666,20.338963,host,1.45.1,USB,27,,,
5667,20.339513,host,1.45.1,USB,91,40fa020102a400384c05fa80028164413b2608608c7643e3c780282108608c7d43e3c780281c08ffe394ff406d6e11413d260c013240b31304608c76437f4b41,40fa020102a400384c05fa80028164413b2608608c7643e3c780282108608c7d43e3c780281c08ffe394ff406d6e11413d260c013240b31304608c76437f4b41,
